ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,06,2098502,1,0072,1,1,20230620985021007213,1,3,3,1,2, ,2,20,3,3,22,9,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,13,1,3,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,1106.41572967161
2024,06,2098502,1,0072,1,1,20230920985021007214,1,4,3,2, ,1,2,38,4,4,14,9,1985,1, , , , , , , , , , , , , , , ,4311,4100,3,5,1, ,2,40,0,9,9,9,14,16,2,59, ,59,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,10,3, ,2,2,2,2,2,2,10,5,1,2000, , , , , , , ,526,2000,2000,2526,1,1135.77410715352
2024,06,2098502,1,0072,1,1,20230920985021007215,1,5,4,1,2, ,1,38,5,5,6,11,1985,1, , , , , , , , , , , , , , , ,9622,7830,3,4,1, ,1,15,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,83,2500,2500,2583,1,1112.39454966865
2024,06,2098502,1,0075,1,1,20230620985021007511,1,2,2,1,2, ,1,49,2,2,11,3,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,11, , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,3, ,2,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,1029.47793848454
2024,06,2098502,1,0075,1,1,20230620985021007512,1,1,1,1,2, ,2,55,1,1,1,4,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,901.022991246916
2024,06,2098502,1,0075,1,1,20230620985021007513,1,3,3,1,2, ,2,15,3,1,24,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,1,1,10,9,4, , , , , , , , , , , , ,1,1106.41572967161
2024,06,2098502,1,0075,1,1,20230620985021007514,1,4,3,1,2, ,2,38,4,4,11,4,1986,1, , , , , , , , , , , , , , , ,9535,4782,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,500,100, , , , , ,600,600,600,1,1135.77410715352
2024,06,2098502,1,0075,1,1,20230620985021007516,1,5,5,1,2, ,1,21,5,5,6,5,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,4, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,996.582607042742
2024,06,21091,1,0041,1,1,202406210911004111,1,1,1,1,2, ,2,25,1,1,29,3,1999,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,2359,8549,2, ,3,2,1,1,2,0,0,0,2,0,2,6, ,6,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,779, , , , , , ,779,779,779,1,847.24131615172
2024,06,21091,1,0041,1,1,202403210911004112,1,2,7,1,2, ,1,22,2,2,22,12,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,743.410115027987
2024,06,21091,1,0041,1,1,202403210911004113,1,3,7,1,2, ,2,16,3,2,31,1,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,825.341159931233
2024,06,21150,1,0148,1,1,202406211501014816,1,6,6,1,2, ,2,56,6,6,14,7,1967,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,7,7,7,7,7,7,42,20,62,1, ,2, ,2,2,2,180,90, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,779,390, , , , , , , ,1169,1169,1169,1,769.911367106121
2024,06,21150,1,0032,1,1,202303211501003211,1,1,1,1,2, ,2,73,1,1,20,12,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,769.911367106121
2024,06,21150,1,0032,1,1,202303211501003212,1,2,2,1,2, ,1,74,2,1,24,7,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,1,2,2,2,1,2,10,7,4, , , , , , , , , , , , ,1,879.674297686167
2024,06,21150,1,0032,1,1,202303211501003221,1,3,3,1,2, ,2,48,3,3,2,11,1975,1, , , , , , , , , , , , , , , ,4417,7120,3,5,1, ,3,80,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2000, , , , , , , ,501,2000,2000,2501,1,769.911367106121
2024,06,21150,1,0032,1,1,202303211501003222,1,4,5,1,2, ,1,14,4,4,30,10,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,851.56570351288
2024,06,21150,1,0032,1,1,202403211501003215,1,5,3,1,2, ,1,46,5,5,23,1,1978,1, , , , , , , , , , , , , , , ,9629,8521,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,800, , , , , , , ,50,800,800,850,1,879.674297686167
2024,06,21150,1,0035,1,1,202303211501003511,1,1,1,1,2, ,2,85,1,1,12,4,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,769.911367106121
2024,06,21150,1,0035,1,1,202303211501003513,1,2,3,1,2, ,1,53,2,2,2,1,1971,1, , , , , , , , , , , , , , , ,4419,8411,3,2, , ,5,9998,0,8,8,8,8,0,0,32, ,40,2,40,2, ,2,2,4,2200, , , , , , , , , , , , , , ,1,3,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,2200, , , , , , , ,716,2200,2200,2916,1,879.674297686167
2024,06,21150,1,0035,1,1,202303211501003512,1,3,3,1,2, ,2,58,3,3,26,11,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,1,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,769.911367106121
2024,06,21150,1,0035,1,1,202303211501003514,1,4,5,1,2, ,2,27,4,4,26,7,1996,1, , , , , , , , , , , , , , , ,3322,4510,3,5,1, ,4,300,0,6,6,6,6,6,0,30,48,78,1, ,2, ,2,2,4,4800, , , , , ,1000,100, , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,4800, , , , ,1000, ,100,512,5900,4800,6412,1,970.502866250019
2024,06,21150,1,0035,1,1,202303211501003515,1,5,5,1,2, ,2,22,5,5,6,10,2001,1, , , , , , , , , , , , , , , ,5169,9000,1, ,3,2,1,3,4,0,0,0,0,4,9,17, ,17,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,900, , , , , , ,900,900,900,1,945.416549071998
2024,06,21150,1,0035,1,1,202403211501003516,1,6,11,1,2, ,1,25,6,5,14,5,1999,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5,9998,8,8,8,8,8,0,8,48, ,48,1, ,2, ,2,2,4,2800,60, , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2800,260, , , , , , , ,3060,3060,3060,1,950.525365963814
2024,06,21250,1,0100,1,1,202403212501010011,1,1,1,1,2, ,2,53,1,1,15,6,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,13,2,4,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,837.260442623986
2024,06,21250,1,0100,1,1,202403212501010012,1,2,3,1,2, ,1,30,2,2,7,4,1994,1, , , , , , , , , , , , , , , ,5141,9602,3,5,1, ,1,15,0,10,10,10,10,10,10,60,4,64,1, ,2, ,2,2,2,350, , , , , ,600, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,1516, , , , ,600, , , ,2116,1516,2116,1,1033.67390408005
2024,06,21250,1,0097,1,1,202403212501009711,1,1,1,1,2, ,1,46,1,1,28,5,1978,1, , , , , , , , , , , , , , , ,7231,4520,1, ,1, ,1,3,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , ,4000, , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,4000, , , , , , ,4000,4000,4000,1,956.625039339296
2024,06,21250,1,0097,1,1,202403212501009712,1,2,2,1,2, ,2,49,2,2,4,7,1974,1, , , , , , , , , , , , , , , ,4417,4520,4, ,1, ,1,3,0,6,8,7,7,7,4,39, ,39,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1, , , , , , , , , , , , ,1,837.260442623986
2024,06,21250,1,0097,1,1,202403212501009713,1,3,3,1,2, ,2,17,3,3,19,3,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1028.11818627294
2024,06,24466,1,0006,1,1,202403244661000611,1,1,1,1,2, ,2,31,1,1,30,7,1992,2,1, , , , , , , , , , , , , , ,3221,8610,3,2, , ,5,9998,0,0,0,0,0,0,0,0, ,36,2,36,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1600, , , , , , , ,50,1600,1600,1650,1,776.693706514402
2024,06,24466,1,0006,1,1,202403244661000612,1,2,2,1,2, ,1,30,2,2,3,10,1993,1, , , , , , , , , , , , , , , ,3126,6120,3,5,1, ,4,120,0,9,9,9,9,9,8,53, ,53,1, ,1,1,1,1,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,126,1500,1500,1626,1,760.705707628691
2024,06,24480,1,0074,1,1,202306244801007411,1,1,1,1,2, ,1,70,1,1,10,10,1953,1, , , , , , , , , , , , , , , ,7212,2592,3,5,3,2,1,3,0,6,5,5,5,0,0,21, ,21,1, ,1,1,1,1,2,300, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,1299, , , , , , , , ,1299,1299,1299,1,839.626793720549
2024,06,24480,1,0075,1,1,202406244801007511,1,1,1,1,2, ,2,43,1,1,15,4,1981,1, , , , , , , , , , , , , , , ,7333,1811,3,5,2,2,1,3,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,926.320357465776
2024,06,24480,1,0075,1,1,202406244801007512,1,2,3,1,2, ,1,25,2,2,19,3,1999,1, , , , , , , , , , , , , , , ,7129,7310,3,5,1, ,1,4,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,1,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,907.252340409944
2024,06,24480,1,0076,1,1,202306244801007611,1,1,1,1,2, ,2,53,1,1,6,4,1971,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1498,433, , , , , ,1931,1931,1931,1,734.860861926582
2024,06,24480,1,0076,1,1,202306244801007612,1,2,2,1,2, ,1,54,2,2,29,3,1970,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,839.626793720549
2024,06,2568901,1,0014,1,1,20230325689011001411,1,1,1,1,2, ,2,47,1,1,8,2,1977,1, , , , , , , , , , , , , , , ,5213,4781,1, ,2,2,1,3,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,1990,362, , , , , ,2352,2352,2352,1,811.498582587296
2024,06,2568901,1,0014,1,1,20230325689011001412,1,2,3,1,2, ,2,22,2,2,7,7,2001,1, , , , , , , , , , , , , , , ,5213,4781,3,5,2,1,1,3,10,5,5,0,5,5,6,36, ,36,1, ,2, ,2,2,2,240, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,1039, , , , , , , , ,1039,1039,1039,1,996.483780217718
2024,06,2568901,1,0014,1,1,20230325689011001413,1,3,3,1,2, ,1,19,3,3,11,5,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,897.563526017411
2024,06,2568901,1,0015,1,1,20230325689011001511,1,1,1,1,2, ,1,39,1,1,25,8,1984,1, , , , , , , , , , , , , , , ,9629,7310,2, ,3,2,1,1,0,0,0,10,10,10,10,40, ,40,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,8,1, , ,2500, , , , , , ,2500,2500,2500,1,1001.86855285978
2024,06,2568901,1,0016,1,1,20230325689011001611,1,1,1,1,2, ,2,73,1,1,6,6,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,811.498582587296
2024,06,2568901,1,0016,1,1,20230325689011001612,1,2,5,1,2, ,2,27,2,2,18,6,1996,1, , , , , , , , , , , , , , , ,4416,6910,3,5,1, ,1,8,0,6,6,6,6,6,6,36, ,36,1, ,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , ,150,1200,1200,1350,1,1022.92514957796
2024,06,2568901,1,0017,1,1,20230325689011001711,1,1,1,1,2, ,2,45,1,1,15,10,1978,1, , , , , , , , , , , , , , , ,5213,4789,3,5,2,2,1,2,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2,2,350, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , ,26,1516,1516,1542,1,811.498582587296
2024,06,2568901,1,0017,1,1,20230325689011001712,1,2,3,1,2, ,2,24,2,2,4,6,2000,1, , , , , , , , , , , , , , , ,4417,4662,3,5,1, ,3,84,0,10,10,10,10,10,0,50, ,50,1, ,2, ,2,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , ,350,1200,1200,1550,1,996.483780217718
2024,06,2568901,1,0017,1,1,20230325689011001713,1,3,3,1,2, ,2,15,3,3,17,4,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,996.483780217718
2024,06,2571501,1,0108,1,1,20230325715011010811,1,1,1,1,2, ,2,75,1,2,18,8,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,920.240258032393
2024,06,2571501,1,0108,1,1,20230325715011010812,1,2,3,1,2, ,1,36,2,2,13,7,1987,1, , , , , , , , , , , , , , , ,2511,6419,3,5,1, ,4,200,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,6000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,6000, , , , , , , ,1500,6000,6000,7500,1,1136.12000733106
2024,06,2571501,1,0109,1,1,20230325715011010911,1,1,1,1,2, ,2,70,1,1,13,8,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,920.240258032393
2024,06,20544,1,0153,1,1,202306205441015311,1,1,1,1,2, ,2,62,1,1,28,10,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,984.230474426714
2024,06,20544,1,0153,1,1,202306205441015312,1,2,3,1,2, ,1,42,2,2,9,4,1982,1, , , , , , , , , , , , , , , ,3439,9000,3,5,2,2,2,35,5,0,0,0,0,0,5,10, ,10,1, ,2, ,2,2,2,100, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,433, , , , , , , , ,433,433,433,1,1215.12172941881
2024,06,20544,1,0153,1,1,202306205441015313,1,3,3,1,2, ,1,28,3,3,5,6,1996,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,3439,9000,3,5,3,2,2,33,5,0,0,0,0,0,5,10, ,10,1, ,2, ,2,1,2,100, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,9,1,433, , , , , , , , ,433,433,433,1,1215.12172941881
2024,06,20544,1,0154,1,1,202306205441015411,1,1,1,1,2, ,1,40,1,1,9,10,1983,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,2,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,2,480, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2078, , , , , , , , ,2078,2078,2078,1,1215.12172941881
2024,06,20544,1,0154,1,1,202306205441015412,1,2,2,1,2, ,2,37,2,2,3,9,1986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1240.6603373997
2024,06,20544,1,0154,1,1,202306205441015413,1,3,3,1,2, ,2,15,3,3,10,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1208.59077860029
2024,06,20544,1,0156,1,1,202306205441015611,1,1,1,1,2, ,1,53,1,1,7,12,1970,1, , , , , , , , , , , , , , , ,9331,4923,2, ,3,2,1,1,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , ,889, , , , , , ,889,889,889,1,1124.54795232722
2024,06,20565,1,0188,1,1,202303205651018811,1,1,1,1,2, ,2,90,1,1,17,11,1933,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1010.71627675279
2024,06,20565,1,0188,1,1,202303205651018812,1,2,8,1,2, ,2,58,2,2,24,7,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,2,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1010.71627675279
