AÑO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jja24
2024,6,46973,1,57,1,1,2.02406E+17,1,3,3,1,2,,1,35,3,3,5,7,1988,1,,,,,,,,,,,,,,,,4416,8610,3,5,1,,5,960,0,8,9,8,8,9,5,47,17,64,1,,2,,2,2,4,4000,,,,,,2400,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,4000,,,,,2400,,,1166,6400,4000,7566,1,1048.59826
2024,6,46973,1,58,1,1,2.02406E+17,1,1,1,1,2,,1,47,1,1,9,9,1976,1,,,,,,,,,,,,,,,,7128,4330,3,5,2,2,1,4,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,500,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,8,1,2165,,,,,,,,,2165,2165,2165,1,970.4369513
2024,6,27543,1,46,1,1,2.02406E+17,1,1,1,1,2,,2,76,1,1,2,10,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,4,,,,,,,,,,,,,1,968.003815
2024,6,27543,1,46,1,1,2.02406E+17,1,2,3,1,2,,2,49,2,2,10,7,1974,1,,,,,,,,,,,,,,,,8152,1430,3,5,1,,1,11,0,9,9,9,9,9,5,50,,50,1,,2,,2,1,3,650,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1300,,,,,,,,216,1300,1300,1516,1,968.003815
2024,6,27543,1,46,1,1,2.02406E+17,1,3,5,1,2,,2,23,3,3,23,10,2000,1,,,,,,,,,,,,,,,,3411,6910,3,5,2,2,1,2,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,3,250,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,10,5,,2,2,2,2,2,2,10,7,1,500,,,,,,,,,500,500,500,1,1188.66517
2024,6,27543,1,46,1,1,2.02406E+17,1,4,3,1,2,,1,41,4,4,9,2,1983,1,,,,,,,,,,,,,,,,7322,3100,3,5,2,2,1,5,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,2,350,14,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,9,1,1516,420,,,,,,,,1936,1936,1936,1,1195.088448
2024,6,27543,1,46,1,1,2.02406E+17,1,7,3,1,2,,1,51,7,7,30,8,1972,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,0,12,12,12,12,12,12,72,,72,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,3,3,1,,,800,,,,,,,800,800,800,1,1106.007928
2024,6,27543,1,46,1,1,2.02406E+17,1,8,4,1,2,,2,53,8,8,4,2,1971,1,,,,,,,,,,,,,,,,9112,4759,3,5,1,,2,38,0,8,8,8,8,8,5,45,,45,1,,1,1,1,2,4,1500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,1500,,,,,,,,375,1500,1500,1875,1,968.003815
2024,6,27543,1,46,1,1,2.02406E+17,1,9,5,1,2,,2,22,9,9,3,10,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1188.66517
2024,6,27543,1,46,1,1,2.02406E+18,1,10,5,1,2,,2,20,10,10,23,2,2004,1,,,,,,,,,,,,,,,,5230,4711,3,5,1,,5,9998,8,8,0,8,8,8,8,48,,48,1,,2,,2,2,4,1025,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1025,,,,,,,,,1025,1025,1025,1,1188.66517
2024,6,27543,1,101,1,1,2.02406E+17,1,1,1,1,2,,1,58,1,1,25,8,1965,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,3,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,2,500,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2165,,,,,,,,,2165,2165,2165,1,1106.007928
2024,6,27543,1,101,1,1,2.02406E+17,1,2,2,1,2,,2,58,2,2,3,7,1965,1,,,,,,,,,,,,,,,,9112,8121,2,,3,2,1,1,0,8,8,8,8,8,5,45,,45,2,30,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,,,400,,,,,,,400,400,400,1,968.003815
2024,6,27543,1,101,1,1,2.02406E+17,1,3,3,1,2,,1,18,3,3,22,8,2005,1,,,,,,,,,,,,,,,,7128,4330,2,,3,2,1,1,0,0,8,8,0,0,0,16,,16,1,,1,1,1,2,,,,,,,,,,,,,,,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,100,,,,,,,100,100,100,1,1070.667203
2024,6,49920,1,67,1,1,2.02406E+17,1,1,1,1,2,,1,36,1,1,11,6,1987,1,,,,,,,,,,,,,,,,7411,7310,3,5,1,,1,7,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,2,800,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,3464,,,,,,,,,3464,3464,3464,1,764.3479177
2024,6,49920,1,69,1,1,2.02406E+17,1,1,1,1,2,,1,35,1,1,5,4,1989,1,,,,,,,,,,,,,,,,7322,3100,3,5,2,2,1,2,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,2,450,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,1,1,1,1949,,,,,,,,,1949,1949,1949,1,764.3479177
2024,6,49920,1,69,1,1,2.02406E+17,1,2,2,1,2,,2,37,2,2,27,10,1986,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,1,0,10,10,10,10,10,5,55,,55,1,,2,,2,2,4,900,20,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,900,600,,,,,,,,1500,1500,1500,1,780.4124661
2024,6,49920,1,69,1,1,2.02406E+17,1,3,3,1,2,,1,14,3,3,27,8,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,684.7712808
2024,6,49920,1,69,1,1,2.02406E+17,1,5,7,1,2,,1,37,5,5,13,4,1987,1,,,,,,,,,,,,,,,,7322,3100,3,5,2,2,1,3,0,11,11,11,0,0,0,33,,33,1,,2,,2,2,2,150,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,9,1,650,,,,,,,,,650,650,650,1,764.3479177
2024,6,49920,1,70,1,1,2.02406E+17,1,1,1,1,2,,1,54,1,1,7,11,1969,1,,,,,,,,,,,,,,,,9313,4100,3,5,3,2,1,3,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,2,600,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,2598,,,,,,,,,2598,2598,2598,1,707.3743024
2024,6,49920,1,71,1,1,2.02406E+17,1,1,1,1,2,,1,56,1,1,5,12,1967,1,,,,,,,,,,,,,,,,8331,4921,3,5,1,,4,300,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,2300,300,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,2300,300,,,,,,,576,2600,2600,3176,1,707.3743024
2024,6,49920,1,71,1,1,2.02406E+17,1,2,2,1,2,,2,55,2,2,18,5,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,619.1104113
2024,6,49920,1,71,1,1,2.02406E+17,1,3,3,1,2,,1,30,3,3,1,2,1994,1,,,,,,,,,,,,,,,,5212,4711,3,5,2,1,1,2,0,8,8,8,0,0,0,24,,24,1,,1,1,1,1,4,,60,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,1,1,1508,260,,,,,,,,1768,1768,1768,1,764.3479177
2024,6,49920,1,71,1,1,2.02406E+17,1,4,4,1,2,,2,34,4,4,26,4,1990,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,4,4,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,11,5,,2,2,2,2,2,2,10,1,2,,,,,,,,,,,,,1,780.4124661
2024,6,20670,1,60,1,1,2.02406E+17,1,1,1,1,2,,2,40,1,2,11,2,1984,1,,,,,,,,,,,,,,,,9411,5610,3,5,1,,2,50,9,9,9,9,9,9,9,63,28,91,1,,2,,2,2,4,1200,42,,,,,600,180,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,6,1,1200,182,,,,600,,180,,2162,1382,2162,1,1215.884247
2024,6,20670,1,60,1,1,2.02406E+17,1,2,3,1,2,,2,18,2,2,20,3,2006,1,,,,,,,,,,,,,,,,9412,5610,3,5,1,,2,50,0,8,0,7,7,7,7,36,,36,1,,1,2,2,1,2,75,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,325,,,,,,,,,325,325,325,1,1184.45512
2024,6,20670,1,60,1,1,2.02406E+17,1,4,6,1,2,,2,64,4,4,28,11,1959,1,,,,,,,,,,,,,,,,9511,4781,2,,3,2,1,1,4,4,4,4,4,4,4,28,,28,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,450,,,,,,,450,450,450,1,964.5753098
2024,6,20670,1,62,1,1,2.02406E+17,1,1,1,1,2,,2,46,1,1,6,4,1978,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,964.5753098
2024,6,20670,1,62,1,1,2.02406E+17,1,2,2,1,2,,1,48,2,1,8,10,1975,1,,,,,,,,,,,,,,,,3314,4390,1,,2,1,1,6,0,10,8,8,8,8,8,50,,50,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,3500,,,,,,,3500,3500,3500,1,1102.090636
2024,6,20670,1,62,1,1,2.02406E+17,1,3,3,1,2,,2,18,3,3,21,1,2006,1,,,,,,,,,,,,,,,,4419,4390,3,5,1,,1,6,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,200,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,866,,,,,,,,,866,866,866,1,1184.45512
2024,6,20670,1,63,1,1,2.02406E+17,1,1,1,1,2,,2,34,1,1,13,10,1989,1,,,,,,,,,,,,,,,,2411,4649,3,5,1,,1,15,0,9,8,9,8,9,4,47,,47,1,,2,,2,2,4,3500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,5,1,3500,,,,,,,,876,3500,3500,4376,1,1215.884247
2024,6,20670,1,63,1,1,2.02406E+17,1,2,7,1,2,,2,32,2,2,15,12,1991,1,,,,,,,,,,,,,,,,2341,8521,3,5,1,,5,9998,0,8,8,8,8,0,0,32,2,34,1,,2,,2,2,4,2500,,,,,,100,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,5,1,2500,,,,,100,,,832,2600,2500,3432,1,1215.884247
2024,6,20812,1,103,1,1,2.02406E+17,1,1,1,1,2,,1,55,1,1,8,9,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,1,,,1,4,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1065.537632
2024,6,20812,1,233,1,1,2.02406E+17,1,1,1,1,2,,2,28,1,1,1,11,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,1,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1175.557054
2024,6,20812,1,233,1,1,2.02406E+17,1,2,2,1,2,,1,27,2,2,26,5,1997,1,,,,,,,,,,,,,,,,9621,4923,2,,3,2,1,1,11,0,10,10,11,11,11,64,,64,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,6,1,,,1420,,,,,,,1420,1420,1420,1,1151.358577
2024,6,47323,1,52,1,1,2.02406E+17,1,1,1,1,2,,1,32,1,1,17,1,1992,1,,,,,,,,,,,,,,,,7513,1071,3,5,3,2,1,4,11,11,11,0,0,11,11,55,,55,1,,1,2,2,2,2,360,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,1559,,,,,,,,,1559,1559,1559,1,1358.62628
2024,6,47323,1,52,1,1,2.02406E+17,1,2,2,1,2,,2,21,2,2,5,12,2002,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,6,0,4,4,4,4,4,0,20,,20,1,,2,,2,2,4,1025,35,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,1025,152,,,,,,,,1177,1177,1177,1,1351.324031
2024,6,47323,1,54,1,1,2.02406E+17,1,1,1,1,2,,2,53,1,1,27,2,1971,1,,,,,,,,,,,,,,,,9412,5610,3,5,2,2,1,8,0,0,0,0,0,0,9,9,,9,1,,1,1,1,1,2,70,12,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,8,1,303,52,,,,,,,,355,355,355,1,1100.467019
2024,6,47323,1,54,1,1,2.02406E+17,1,2,2,1,2,,1,48,2,2,1,7,1975,1,,,,,,,,,,,,,,,,8153,1410,3,5,1,,2,30,0,11,11,11,11,11,0,55,6,61,1,,1,2,2,2,2,360,,,,,,217,60,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,1,1559,,,,,217,,60,17,1836,1559,1853,1,1257.355838
2024,6,47323,1,54,1,1,2.02406E+17,1,3,3,1,2,,2,21,3,3,25,7,2002,1,,,,,,,,,,,,,,,,4222,8220,3,5,1,,3,75,0,0,3,3,3,3,4,16,,24,2,24,1,2,2,1,4,550,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,1,550,,,,,,,,,550,550,550,1,1351.324031
2024,6,47323,1,54,1,1,2.02406E+17,1,4,3,1,2,,1,18,4,4,1,12,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,1,4,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,1217.179031
2024,6,47323,1,55,1,1,2.02406E+17,1,1,1,1,2,,2,32,1,1,13,12,1991,1,,,,,,,,,,,,,,,,5212,4771,3,5,1,,1,4,12,12,0,12,12,12,12,72,,72,1,,2,,2,2,2,200,15,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,5,1,866,450,,,,,,,,1316,1316,1316,1,1387.180969
2024,6,47323,1,150,1,1,2.02406E+17,1,1,1,1,2,,2,53,1,1,24,5,1971,1,,,,,,,,,,,,,,,,9321,1071,3,5,1,,2,21,0,8,8,8,11,8,8,51,,51,1,,2,,2,2,2,330,,,,,,,,,,,,,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,5,1,1429,,,,,,,,,1429,1429,1429,1,1100.467019
2024,6,47323,1,150,1,1,2.02406E+17,1,2,3,1,2,,1,33,2,2,26,1,1991,1,,,,,,,,,,,,,,,,8111,729,3,5,2,2,1,9,0,8,8,8,8,11,6,49,,49,1,,1,1,1,2,4,2100,210,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,8,1,2100,500,,,,,,,,2600,2600,2600,1,1358.62628
2024,6,20243,1,87,1,1,2.02406E+17,1,1,1,1,2,,2,55,1,1,15,12,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1021.982975
2024,6,20243,1,87,1,1,2.02406E+17,1,2,2,1,2,,1,64,2,2,1,11,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,1,1,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1167.682663
2024,6,20243,1,87,1,1,2.02406E+17,1,3,3,1,2,,1,30,3,3,11,5,1994,1,,,,,,,,,,,,,,,,3432,7310,3,5,1,,2,30,0,9,9,9,9,9,4,49,,49,1,,2,,2,2,4,1135,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,1,2,2,2,2,2,10,7,1,1135,,,,,,,,,1135,1135,1135,1,1261.730613
2024,6,20243,1,91,1,1,2.02406E+17,1,1,1,1,2,,1,44,1,1,15,12,1979,1,,,,,,,,,,,,,,,,7513,1071,3,5,2,2,1,3,3,9,9,9,9,9,9,57,,57,1,,1,1,1,2,2,420,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1819,,,,,,,,,1819,1819,1819,1,1261.730613
2024,6,20243,1,91,1,1,2.02406E+17,1,2,2,1,2,,2,42,2,2,16,5,1982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,1,7,4,,,,,,,,,,,,,1,1288.248815
2024,6,20243,1,92,1,1,2.02406E+17,1,1,1,1,2,,2,33,1,1,3,11,1990,1,,,,,,,,,,,,,,,,9533,4789,2,,3,2,1,1,0,5,5,5,5,5,5,30,15,45,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,5,1,,,320,,,,,,,320,320,320,1,1288.248815
2024,6,20243,1,92,1,1,2.02406E+17,1,2,2,1,2,,1,40,2,2,11,5,1984,1,,,,,,,,,,,,,,,,7322,3100,1,,3,2,1,4,4,5,5,5,5,5,5,34,,34,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,1950,,,,,,,1950,1950,1950,1,1261.730613
2024,6,20243,1,92,1,1,2.02406E+17,1,3,3,1,2,,1,18,3,3,9,2,2006,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,7322,3100,4,,3,2,1,4,0,3,0,3,0,3,0,9,,,1,,2,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1130.371219
2024,6,20243,1,92,1,1,2.02406E+17,1,4,3,1,2,,2,14,4,4,13,7,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1254.949152
2024,6,20243,1,93,1,1,2.02406E+17,1,1,1,1,2,,2,56,1,1,1,3,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,1,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,1021.982975
2024,6,20243,1,93,1,1,2.02406E+17,1,2,3,1,2,,2,20,2,2,22,7,2003,1,,,,,,,,,,,,,,,,5211,1512,3,5,3,2,3,56,0,9,9,9,9,9,6,51,,51,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,,1200,1200,1200,1,1254.949152
2024,6,20243,1,93,1,1,2.02406E+17,1,3,3,1,2,,2,30,3,3,11,3,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1288.248815
2024,6,20243,1,93,1,1,2.02406E+17,1,4,4,1,2,,1,34,4,4,29,7,1989,1,,,,,,,,,,,,,,,,7322,3100,3,5,3,2,1,4,0,9,9,9,9,9,8,53,,53,1,,1,1,1,2,2,300,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1299,,,,,,,,,1299,1299,1299,1,1261.730613
2024,6,23145,1,104,1,1,2.02406E+17,1,1,1,1,2,,1,61,1,5,21,3,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1013.02516
2024,6,23145,1,104,1,1,2.02406E+17,1,2,3,1,2,,1,18,2,2,24,3,2006,1,,,,,,,,,,,,,,,,8342,4390,3,5,2,2,1,10,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,4,2800,10,,,,,,,,,,,,,,2,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,1,2800,300,,,,,,,,3100,3100,3100,1,980.6555512
2024,6,23145,1,104,1,1,2.02406E+17,1,4,3,1,2,,1,29,4,5,9,1,1995,1,,,,,,,,,,,,,,,,8342,4390,3,5,1,,1,20,0,5,6,5,5,5,5,31,,31,1,,1,1,1,2,2,850,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,3681,,,,,,,,,3681,3681,3681,1,1094.616625
2024,6,23145,1,104,1,1,2.02406E+17,1,5,4,1,2,,2,39,5,5,25,9,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1117.622538
